Account_ID,Customer_ID,Account_Type,Branch_Code,Branch_City,Opening_Date,Current_Balance,Status
A000011045,C07364,Savings,BR1021,Hyderabad,2024-09-16,211204,Active
A000011046,C07364,Current,BR1023,Kolkata,2022-03-10,4078384,Active
A000011047,C07365,Savings,BR1011,Jaipur,2024-02-07,416048,Active
A000011048,C07366,Current,BR1005,Pune,2025-09-04,2940871,Active
A000011049,C07367,Savings,BR1016,Jaipur,2024-04-28,199552,Active
A000011050,C07367,Current,BR1009,Hyderabad,2025-10-25,2159225,Active
A000011051,C07368,Savings,BR1018,Lucknow,2025-10-28,1018746,Active
A000011052,C07369,Savings,BR1011,Bengaluru,2025-04-13,1021078,Active
A000011053,C07369,Current,BR1003,Pune,2025-05-21,861976,Active
A000011054,C07370,Savings,BR1011,Hyderabad,2025-03-13,190325,Active
A000011055,C07371,Savings,BR1029,Kolkata,2026-07-15,284248,Active
A000011056,C07371,Current,BR1025,Lucknow,2024-09-26,4840178,Active
A000011057,C07372,Savings,BR1005,Ahmedabad,2024-10-14,59972,Inactive
A000011058,C07372,Current,BR1014,Chennai,2023-11-07,1323300,Active
A000011059,C07373,Savings,BR1016,Chennai,2024-11-01,772515,Active
A000011060,C07373,Current,BR1009,Delhi,2024-07-17,4777466,Active
A000011061,C07374,Savings,BR1030,Mumbai,2025-03-21,136804,Active
A000011062,C07374,Current,BR1009,Pune,2026-07-29,3284384,Active
A000011063,C07375,Savings,BR1002,Pune,2025-04-16,987827,Active
A000011064,C07376,Savings,BR1023,Pune,2026-05-25,1294971,Active
A000011065,C07376,Current,BR1023,Kolkata,2026-01-22,1126646,Active
A000011066,C07377,Current,BR1021,Mumbai,2023-03-20,2902316,Active
A000011067,C07377,Savings,BR1012,Jaipur,2025-03-28,267223,Active
A000011068,C07378,Current,BR1004,Hyderabad,2025-08-19,3166817,Active
A000011069,C07378,Savings,BR1029,Lucknow,2024-10-20,945458,Active
A000011070,C07379,Savings,BR1021,Ahmedabad,2026-01-28,542860,Active
A000011071,C07379,Current,BR1002,Jaipur,2025-12-16,4067748,Active
A000011072,C07380,Current,BR1001,Bengaluru,2026-06-19,587275,Inactive
A000011073,C07381,Current,BR1008,Kolkata,2023-09-12,2749612,Active
A000011074,C07382,Savings,BR1028,Lucknow,2024-07-12,1317968,Active
A000011075,C07382,Current,BR1024,Hyderabad,2026-02-22,1411909,Active
A000011076,C07383,Savings,BR1029,Delhi,2021-06-22,1371312,Active
A000011077,C07384,Savings,BR1015,Hyderabad,2026-06-11,984942,Active
A000011078,C07385,Savings,BR1009,Bengaluru,2023-09-08,201626,Active
A000011079,C07385,Current,BR1005,Kolkata,2026-07-30,3928663,Active
A000011080,C07386,Savings,BR1011,Bengaluru,2026-02-24,739524,Active
A000011081,C07386,Current,BR1005,Bengaluru,2025-08-27,4259886,Active
A000011082,C07387,Savings,BR1003,Ahmedabad,2024-12-19,995966,Active
A000011083,C07388,Savings,BR1006,Kolkata,2026-06-24,567027,Active
A000011084,C07388,Current,BR1019,Lucknow,2026-01-29,976887,Active
A000011085,C07389,Current,BR1022,Delhi,2024-09-28,2842016,Active
A000011086,C07390,Savings,BR1024,Lucknow,2020-11-15,397368,Inactive
A000011087,C07390,Current,BR1007,Jaipur,2022-02-06,3811662,Active
A000011088,C07391,Savings,BR1006,Chennai,2024-04-05,318680,Inactive
A000011089,C07392,Current,BR1013,Chennai,2025-07-13,3007740,Inactive
A000011090,C07392,Savings,BR1003,Chennai,2026-07-31,667733,Inactive
A000011091,C07393,Savings,BR1016,Mumbai,2026-03-31,1354372,Active
A000011092,C07393,Current,BR1004,Hyderabad,2023-08-21,27737,Active
A000011093,C07394,Savings,BR1017,Chennai,2024-04-17,1118241,Active
A000011094,C07394,Current,BR1013,Hyderabad,2025-02-27,1255108,Inactive
A000011095,C07395,Savings,BR1010,Kolkata,2024-07-14,241756,Active
A000011096,C07395,Current,BR1003,Delhi,2024-12-27,949272,Active
A000011097,C07396,Savings,BR1001,Jaipur,2024-04-19,387490,Active
A000011098,C07396,Current,BR1006,Delhi,2026-08-02,2764942,Active
A000011099,C07397,Savings,BR1002,Chennai,2020-11-27,576260,Active
A000011100,C07397,Current,BR1010,Hyderabad,2026-05-25,1138329,Active
A000011101,C07398,Savings,BR1016,Hyderabad,2019-05-17,195265,Active
A000011102,C07398,Current,BR1028,Hyderabad,2022-08-26,4523252,Active
A000011103,C07399,Savings,BR1009,Kolkata,2022-04-27,1228242,Active
A000011104,C07399,Current,BR1019,Ahmedabad,2021-09-23,3071706,Active
A000011105,C07400,Savings,BR1002,Bengaluru,2026-05-06,795321,Active
A000011106,C07400,Current,BR1002,Pune,2026-03-16,2333271,Active
A000011107,C07401,Current,BR1014,Bengaluru,2026-05-01,4836220,Active
A000011108,C07401,Savings,BR1006,Jaipur,2023-11-24,349772,Active
A000011109,C07402,Current,BR1006,Kolkata,2026-07-05,2967802,Active
A000011110,C07403,Savings,BR1018,Mumbai,2025-02-14,1311669,Active
A000011111,C07404,Savings,BR1007,Jaipur,2026-04-02,70386,Active
A000011112,C07404,Current,BR1008,Chennai,2026-01-14,3994062,Active
A000011113,C07405,Savings,BR1027,Hyderabad,2025-06-11,42322,Active
A000011114,C07405,Current,BR1014,Pune,2025-11-16,4244608,Active
A000011115,C07406,Savings,BR1009,Pune,2025-02-13,1459349,Active
A000011116,C07406,Current,BR1026,Pune,2019-10-31,2351058,Active
A000011117,C07407,Savings,BR1025,Lucknow,2022-02-01,422812,Active
A000011118,C07407,Current,BR1017,Bengaluru,2021-01-03,3066139,Active
A000011119,C07408,Savings,BR1004,Mumbai,2025-10-09,1362321,Active
A000011120,C07408,Current,BR1022,Mumbai,2026-05-17,4080706,Active
A000011121,C07409,Savings,BR1019,Delhi,2026-02-04,294990,Active
A000011122,C07410,Savings,BR1015,Chennai,2025-11-04,503940,Active
A000011123,C07411,Savings,BR1020,Bengaluru,2025-10-11,491519,Inactive
A000011124,C07412,Savings,BR1003,Kolkata,2026-05-14,1282116,Active
A000011125,C07413,Savings,BR1030,Delhi,2022-07-27,1210308,Active
A000011126,C07414,Savings,BR1008,Kolkata,2026-05-16,256511,Active
A000011127,C07414,Current,BR1024,Bengaluru,2025-02-11,4155861,Active
A000011128,C07415,Savings,BR1017,Lucknow,2026-05-21,314220,Active
A000011129,C07416,Savings,BR1022,Bengaluru,2025-09-05,411183,Inactive
A000011130,C07416,Current,BR1011,Ahmedabad,2026-01-19,1851163,Active
A000011131,C07417,Savings,BR1024,Ahmedabad,2021-12-04,1251503,Active
A000011132,C07418,Savings,BR1024,Chennai,2024-05-04,1316006,Active
A000011133,C07419,Savings,BR1022,Hyderabad,2026-07-12,537352,Active
A000011134,C07419,Current,BR1024,Chennai,2026-06-12,104458,Active
A000011135,C07420,Savings,BR1028,Mumbai,2023-04-11,163225,Active
A000011136,C07420,Current,BR1017,Ahmedabad,2026-03-31,1913558,Active
A000011137,C07421,Savings,BR1012,Ahmedabad,2020-09-07,364345,Active
A000011138,C07422,Savings,BR1007,Jaipur,2024-06-10,801961,Inactive
A000011139,C07423,Savings,BR1018,Mumbai,2021-05-03,1274168,Inactive
A000011140,C07424,Current,BR1003,Jaipur,2026-07-20,78032,Active
A000011141,C07424,Savings,BR1001,Bengaluru,2026-07-21,41461,Inactive
A000011142,C07425,Current,BR1004,Mumbai,2026-03-24,4698544,Active
A000011143,C07425,Savings,BR1023,Pune,2026-07-10,726641,Active
A000011144,C07426,Current,BR1018,Bengaluru,2026-05-07,1362795,Active
A000011145,C07427,Savings,BR1018,Kolkata,2025-11-05,1184396,Active
A000011146,C07427,Current,BR1005,Hyderabad,2026-07-09,2296701,Active
A000011147,C07428,Savings,BR1027,Delhi,2026-07-23,558819,Active
A000011148,C07428,Current,BR1008,Lucknow,2026-07-26,2755131,Active
A000011149,C07429,Savings,BR1020,Kolkata,2026-01-06,1044591,Active
A000011150,C07429,Current,BR1016,Jaipur,2026-04-22,4098899,Active
A000011151,C07430,Current,BR1021,Pune,2023-02-11,4961433,Active
A000011152,C07430,Savings,BR1019,Ahmedabad,2022-06-06,835402,Active
A000011153,C07431,Savings,BR1020,Kolkata,2021-01-05,1241309,Active
A000011154,C07431,Current,BR1012,Bengaluru,2020-11-28,2261600,Active
A000011155,C07432,Savings,BR1029,Pune,2021-02-27,270862,Active
A000011156,C07433,Savings,BR1002,Ahmedabad,2026-04-02,1032623,Active
A000011157,C07433,Current,BR1026,Mumbai,2025-01-06,2038686,Active
A000011158,C07434,Savings,BR1024,Lucknow,2025-10-12,905917,Active
A000011159,C07434,Current,BR1004,Hyderabad,2025-08-27,3576801,Inactive
A000011160,C07435,Savings,BR1012,Delhi,2026-06-06,1222863,Active
A000011161,C07435,Current,BR1007,Ahmedabad,2026-07-27,894122,Active
A000011162,C07436,Current,BR1012,Kolkata,2025-10-16,3335903,Active
A000011163,C07437,Savings,BR1001,Chennai,2025-08-07,762832,Active
A000011164,C07437,Current,BR1011,Bengaluru,2023-06-29,786448,Active
A000011165,C07438,Current,BR1017,Bengaluru,2026-01-04,3370797,Active
A000011166,C07438,Savings,BR1001,Kolkata,2024-04-10,1178818,Active
A000011167,C07439,Savings,BR1006,Mumbai,2025-07-05,1380562,Active
A000011168,C07439,Current,BR1005,Bengaluru,2026-04-04,4667075,Active
A000011169,C07440,Savings,BR1013,Kolkata,2026-03-05,665488,Active
A000011170,C07440,Current,BR1006,Hyderabad,2026-06-18,2305239,Active
A000011171,C07441,Current,BR1003,Jaipur,2024-01-01,3810348,Active
A000011172,C07442,Savings,BR1004,Pune,2024-08-24,310579,Active
A000011173,C07443,Savings,BR1021,Mumbai,2020-10-01,371918,Active
A000011174,C07444,Savings,BR1008,Bengaluru,2025-11-21,837084,Active
A000011175,C07445,Savings,BR1017,Bengaluru,2023-05-10,1231836,Active
A000011176,C07446,Savings,BR1020,Hyderabad,2026-01-10,1375896,Active
A000011177,C07446,Current,BR1028,Chennai,2025-10-27,2462364,Active
A000011178,C07447,Current,BR1006,Bengaluru,2020-04-23,1719688,Active
A000011179,C07448,Savings,BR1028,Chennai,2025-08-21,978088,Active
A000011180,C07449,Savings,BR1024,Hyderabad,2020-06-03,711874,Active
A000011181,C07450,Savings,BR1018,Mumbai,2026-05-02,1315959,Active
A000011182,C07450,Current,BR1023,Chennai,2024-12-16,877496,Active
A000011183,C07451,Current,BR1026,Ahmedabad,2021-01-04,2026185,Active
A000011184,C07451,Savings,BR1007,Chennai,2025-07-03,190256,Active
A000011185,C07452,Savings,BR1011,Pune,2026-05-15,306494,Active
A000011186,C07452,Current,BR1011,Bengaluru,2024-03-09,2298294,Active
A000011187,C07453,Savings,BR1012,Kolkata,2023-12-22,1324352,Active
A000011188,C07453,Current,BR1019,Bengaluru,2026-03-14,852433,Inactive
A000011189,C07454,Savings,BR1006,Mumbai,2024-03-07,779520,Active
A000011190,C07454,Current,BR1025,Pune,2024-09-15,271257,Closed
A000011191,C07455,Savings,BR1010,Delhi,2021-03-26,1436242,Active
A000011192,C07455,Current,BR1018,Ahmedabad,2024-05-07,2006130,Active
A000011193,C07456,Savings,BR1015,Bengaluru,2024-10-19,550808,Active
A000011194,C07457,Current,BR1005,Pune,2023-09-24,1825630,Active
A000011195,C07458,Savings,BR1014,Jaipur,2025-11-19,1471585,Inactive
A000011196,C07458,Current,BR1024,Jaipur,2024-12-03,4232261,Active
A000011197,C07459,Savings,BR1007,Pune,2026-05-13,742282,Active
A000011198,C07460,Savings,BR1005,Delhi,2026-05-14,557488,Active
A000011199,C07461,Savings,BR1004,Bengaluru,2026-07-11,1348157,Active
A000011200,C07461,Current,BR1005,Kolkata,2026-07-11,623166,Active
A000011201,C07462,Savings,BR1023,Delhi,2026-01-24,596744,Active
A000011202,C07462,Current,BR1003,Mumbai,2026-02-03,2225115,Active
A000011203,C07463,Savings,BR1023,Kolkata,2025-03-30,170920,Active
A000011204,C07463,Current,BR1010,Chennai,2025-04-01,465893,Active
A000011205,C07464,Savings,BR1026,Hyderabad,2026-03-22,1145937,Active
A000011206,C07465,Savings,BR1001,Mumbai,2026-04-15,656149,Active
A000011207,C07466,Current,BR1024,Jaipur,2023-10-19,3584025,Active
A000011208,C07467,Savings,BR1022,Kolkata,2025-09-09,135430,Active
A000011209,C07468,Savings,BR1019,Bengaluru,2026-06-11,973830,Active
A000011210,C07468,Current,BR1015,Kolkata,2026-05-12,1604916,Inactive
A000011211,C07469,Savings,BR1018,Bengaluru,2026-02-11,1383089,Active
A000011212,C07470,Savings,BR1029,Bengaluru,2021-09-04,895615,Active
A000011213,C07471,Current,BR1029,Chennai,2025-12-21,344468,Active
A000011214,C07472,Savings,BR1010,Pune,2024-02-15,936334,Active
A000011215,C07473,Savings,BR1004,Pune,2019-04-12,412048,Active
A000011216,C07473,Current,BR1003,Pune,2021-03-31,675700,Active
A000011217,C07474,Current,BR1015,Hyderabad,2025-05-19,1908505,Active
A000011218,C07475,Savings,BR1004,Pune,2025-10-28,1424196,Active
A000011219,C07475,Current,BR1013,Kolkata,2025-08-21,803499,Active
A000011220,C07476,Savings,BR1021,Jaipur,2023-01-18,669392,Inactive
A000011221,C07477,Savings,BR1027,Kolkata,2026-07-23,110929,Active
A000011222,C07478,Current,BR1017,Delhi,2025-04-30,2435894,Active
A000011223,C07478,Savings,BR1001,Chennai,2025-05-31,433544,Inactive
A000011224,C07479,Current,BR1025,Kolkata,2026-07-15,3797508,Active
A000011225,C07479,Savings,BR1013,Mumbai,2026-04-18,195450,Active
A000011226,C07480,Current,BR1020,Hyderabad,2022-05-03,1928752,Active
A000011227,C07480,Savings,BR1021,Delhi,2024-11-07,600145,Inactive
A000011228,C07481,Savings,BR1025,Hyderabad,2019-07-07,851650,Active
A000011229,C07482,Savings,BR1008,Jaipur,2026-07-09,615597,Active
A000011230,C07482,Current,BR1021,Pune,2024-04-18,1762766,Active
A000011231,C07483,Savings,BR1010,Jaipur,2024-12-08,658423,Active
A000011232,C07484,Savings,BR1023,Kolkata,2026-06-05,342953,Active
A000011233,C07484,Current,BR1018,Mumbai,2026-05-26,2259308,Active
A000011234,C07485,Savings,BR1012,Lucknow,2026-01-12,576231,Active
A000011235,C07485,Current,BR1027,Bengaluru,2025-08-01,329009,Inactive
A000011236,C07486,Savings,BR1028,Lucknow,2021-12-20,656403,Active
A000011237,C07487,Savings,BR1019,Bengaluru,2020-10-06,44160,Active
A000011238,C07487,Current,BR1015,Pune,2022-10-06,1559167,Active
A000011239,C07488,Savings,BR1006,Chennai,2026-04-01,608280,Active
A000011240,C07488,Current,BR1006,Hyderabad,2023-12-26,1740148,Active
A000011241,C07489,Current,BR1021,Delhi,2022-11-30,734908,Active
A000011242,C07489,Savings,BR1029,Ahmedabad,2026-05-05,1018357,Active
A000011243,C07490,Savings,BR1014,Ahmedabad,2026-06-04,1217551,Active
A000011244,C07490,Current,BR1029,Lucknow,2025-11-16,4012070,Active
A000011245,C07491,Savings,BR1020,Lucknow,2025-05-12,1410137,Active
A000011246,C07492,Savings,BR1027,Mumbai,2023-03-08,298020,Active
A000011247,C07492,Current,BR1023,Lucknow,2025-01-04,4039705,Active
A000011248,C07493,Savings,BR1009,Jaipur,2023-09-02,1410254,Active
A000011249,C07494,Savings,BR1006,Hyderabad,2021-05-10,1477811,Active
A000011250,C07494,Current,BR1001,Bengaluru,2021-05-27,2921226,Active
A000011251,C07495,Savings,BR1024,Bengaluru,2022-09-12,1325132,Active
A000011252,C07496,Savings,BR1021,Delhi,2025-05-11,1096670,Active
A000011253,C07496,Current,BR1029,Mumbai,2025-02-18,4400662,Active
A000011254,C07497,Savings,BR1006,Ahmedabad,2021-11-11,910227,Active
A000011255,C07498,Savings,BR1016,Jaipur,2024-07-21,1197241,Active
A000011256,C07499,Savings,BR1011,Kolkata,2024-11-16,1272349,Active
A000011257,C07499,Current,BR1021,Mumbai,2026-01-06,3798470,Active
A000011258,C07500,Savings,BR1017,Mumbai,2026-01-25,1158065,Active
A000011259,C07501,Savings,BR1007,Pune,2022-07-09,732603,Active
A000011260,C07501,Current,BR1023,Chennai,2022-05-29,1843305,Active
A000011261,C07502,Savings,BR1011,Jaipur,2024-08-04,740782,Active
A000011262,C07503,Current,BR1018,Pune,2024-08-17,103404,Active
A000011263,C07503,Savings,BR1005,Jaipur,2024-08-03,1258979,Active
A000011264,C07504,Savings,BR1018,Jaipur,2024-05-28,1297104,Active
A000011265,C07505,Savings,BR1021,Chennai,2023-06-02,216918,Active
A000011266,C07505,Current,BR1026,Chennai,2023-02-07,3689320,Active
A000011267,C07506,Savings,BR1021,Pune,2022-02-15,1283478,Active
A000011268,C07506,Current,BR1029,Ahmedabad,2023-12-03,1275313,Active
A000011269,C07507,Savings,BR1023,Hyderabad,2024-03-23,58519,Active
A000011270,C07507,Current,BR1008,Chennai,2024-09-26,2943965,Active
A000011271,C07508,Savings,BR1016,Bengaluru,2023-05-03,96298,Active
A000011272,C07508,Current,BR1028,Jaipur,2024-01-08,4888923,Active
A000011273,C07509,Savings,BR1028,Kolkata,2020-08-19,717639,Active
A000011274,C07509,Current,BR1020,Kolkata,2020-10-06,2040663,Active
A000011275,C07510,Savings,BR1029,Hyderabad,2026-02-25,141988,Active
A000011276,C07511,Savings,BR1029,Pune,2020-02-16,1246102,Active
A000011277,C07512,Savings,BR1029,Kolkata,2026-01-01,1003376,Active
A000011278,C07512,Current,BR1003,Hyderabad,2026-06-07,3140295,Active
A000011279,C07513,Savings,BR1014,Hyderabad,2025-08-31,742209,Active
A000011280,C07514,Savings,BR1015,Jaipur,2025-12-15,315952,Active
A000011281,C07514,Current,BR1009,Jaipur,2026-05-15,1727641,Active
A000011282,C07515,Savings,BR1025,Lucknow,2026-01-09,1400198,Active
A000011283,C07515,Current,BR1012,Bengaluru,2025-10-01,3214840,Active
A000011284,C07516,Savings,BR1020,Lucknow,2026-07-14,1055858,Active
A000011285,C07516,Current,BR1026,Ahmedabad,2026-04-30,4158398,Active
A000011286,C07517,Current,BR1025,Hyderabad,2021-06-02,250158,Active
A000011287,C07518,Savings,BR1012,Kolkata,2025-11-18,1272239,Active
A000011288,C07518,Current,BR1006,Bengaluru,2023-11-30,3047518,Active
A000011289,C07519,Savings,BR1017,Chennai,2025-07-17,62027,Active
A000011290,C07520,Savings,BR1005,Ahmedabad,2023-01-03,909926,Active
A000011291,C07520,Current,BR1018,Pune,2026-03-23,1146295,Active
A000011292,C07521,Savings,BR1026,Hyderabad,2023-10-06,963265,Active
A000011293,C07521,Current,BR1006,Lucknow,2022-11-30,2750111,Active
A000011294,C07522,Savings,BR1009,Mumbai,2026-06-24,870708,Active
A000011295,C07522,Current,BR1030,Jaipur,2026-04-10,2311225,Active
A000011296,C07523,Savings,BR1014,Mumbai,2026-05-12,299396,Active
A000011297,C07524,Savings,BR1001,Hyderabad,2026-01-11,996324,Active
A000011298,C07525,Savings,BR1004,Ahmedabad,2025-12-02,103597,Active
A000011299,C07526,Savings,BR1008,Chennai,2025-05-23,1289725,Active
A000011300,C07526,Current,BR1027,Kolkata,2026-05-25,2195496,Active
A000011301,C07527,Savings,BR1007,Pune,2021-08-05,946220,Active
A000011302,C07527,Current,BR1011,Delhi,2021-10-07,4237950,Active
A000011303,C07528,Savings,BR1010,Kolkata,2023-04-27,764675,Active
A000011304,C07528,Current,BR1020,Mumbai,2025-11-07,1787419,Active
A000011305,C07529,Savings,BR1004,Ahmedabad,2026-01-26,1175528,Active
A000011306,C07530,Savings,BR1002,Bengaluru,2020-12-05,1076654,Inactive
A000011307,C07530,Current,BR1016,Bengaluru,2022-03-19,519444,Active
A000011308,C07531,Current,BR1029,Mumbai,2026-02-26,3619046,Active
A000011309,C07532,Savings,BR1015,Kolkata,2021-10-09,1266711,Active
A000011310,C07532,Current,BR1025,Hyderabad,2025-09-22,1087579,Active
A000011311,C07533,Savings,BR1018,Jaipur,2026-07-31,511019,Active
A000011312,C07533,Current,BR1022,Hyderabad,2026-05-26,3593203,Active
A000011313,C07534,Current,BR1009,Kolkata,2021-10-23,172338,Active
A000011314,C07534,Savings,BR1001,Jaipur,2022-01-22,1386372,Active
A000011315,C07535,Savings,BR1017,Lucknow,2026-05-03,24456,Active
A000011316,C07536,Savings,BR1012,Pune,2025-10-15,1304431,Active
A000011317,C07537,Current,BR1019,Ahmedabad,2025-08-30,2938517,Active
A000011318,C07537,Savings,BR1028,Pune,2025-07-14,690384,Active
A000011319,C07538,Savings,BR1002,Pune,2025-10-18,205769,Active
A000011320,C07539,Savings,BR1001,Delhi,2021-03-07,1024449,Active
A000011321,C07539,Current,BR1006,Bengaluru,2025-09-11,2377972,Active
A000011322,C07540,Current,BR1026,Delhi,2023-01-26,1240988,Active
A000011323,C07541,Current,BR1013,Hyderabad,2021-01-23,1931878,Active
A000011324,C07541,Savings,BR1025,Lucknow,2023-03-04,655679,Active
A000011325,C07542,Savings,BR1019,Hyderabad,2024-07-10,1062143,Active
A000011326,C07542,Current,BR1028,Lucknow,2024-01-17,1906112,Active
A000011327,C07543,Savings,BR1001,Chennai,2025-05-28,219321,Active
A000011328,C07544,Savings,BR1015,Ahmedabad,2024-02-27,459971,Active
A000011329,C07545,Savings,BR1014,Jaipur,2025-05-09,1443524,Active
A000011330,C07545,Current,BR1014,Lucknow,2025-09-21,543545,Active
A000011331,C07546,Savings,BR1028,Ahmedabad,2023-01-30,985705,Active
A000011332,C07547,Savings,BR1003,Lucknow,2019-05-24,187290,Active
A000011333,C07547,Current,BR1025,Mumbai,2025-11-26,2163437,Active
A000011334,C07548,Savings,BR1025,Delhi,2022-11-22,1498469,Active
A000011335,C07548,Current,BR1016,Pune,2023-07-26,53474,Active
A000011336,C07549,Savings,BR1015,Ahmedabad,2026-03-26,701978,Inactive
A000011337,C07549,Current,BR1017,Chennai,2024-09-02,3624233,Active
